layer,head,pre_len,post_len,cached_kv_len,visual_start,prev_visual_tokens,current_chunk_tokens,local_prev_mass,local_current_mass,local_prev_share,local_current_share,local_current_share_minus_token_fraction,local_current_to_prev_mass_ratio,local_current_to_prev_per_token_ratio,global_prev_mass,global_current_mass,global_prev_share,global_current_share,global_current_share_minus_token_fraction,global_current_to_prev_mass_ratio,global_current_to_prev_per_token_ratio,current_token_fraction,global_minus_local_current_share,video_idx,chunk_idx,question_idx,frame_start,frame_end,task
25,2,5439,26924,26924,14,5425,21485,0.1480712890625,0.361572265625,0.2905389368534088,0.7094610929489136,-0.08894098806186312,2.4418797492980957,0.6165788173675537,0.11834716796875,0.3271484375,0.2656528353691101,0.7343471646308899,-0.0640549163798868,2.7643115520477295,0.6979933977127075,0.7984020810107767,0.02488607168197632,0,1,1,3,19,Attribute Recognition
25,3,5439,26924,26924,14,5425,21485,0.07501220703125,0.3349609375,0.18296858668327332,0.8170313835144043,0.0186293025036276,4.465418815612793,1.127526044845581,0.07318115234375,0.30859375,0.19168664515018463,0.8083133697509766,0.009911288740199864,4.2168474197387695,1.0647612810134888,0.7984020810107767,-0.008718013763427734,0,1,1,3,19,Attribute Recognition
25,4,5439,26924,26924,14,5425,21485,0.066650390625,0.17138671875,0.2800000011920929,0.7200000286102295,-0.0784020524005472,2.5714285373687744,0.649290144443512,0.03521728515625,0.1046142578125,0.2518550753593445,0.7481449246406555,-0.05025715637012118,2.9705371856689453,0.7500656843185425,0.7984020810107767,0.028144896030426025,0,1,1,3,19,Attribute Recognition
25,5,5439,26924,26924,14,5425,21485,0.114013671875,0.411376953125,0.21700742840766907,0.7829925417900085,-0.015409539220768154,3.6081371307373047,0.9110608100891113,0.09881591796875,0.36865234375,0.21138529479503632,0.7886146903038025,-0.009787390706974208,3.7306978702545166,0.9420076608657837,0.7984020810107767,0.005622148513793945,0,1,1,3,19,Attribute Recognition
25,6,5439,26924,26924,14,5425,21485,0.060333251953125,0.1761474609375,0.25512969493865967,0.7448703050613403,-0.053531775949436367,2.9195752143859863,0.737197756767273,0.040130615234375,0.1085205078125,0.26996511220932007,0.7300348877906799,-0.06836719322009677,2.7041826248168945,0.6828106641769409,0.7984020810107767,-0.0148354172706604,0,1,1,3,19,Attribute Recognition
25,7,5439,26924,26924,14,5425,21485,0.27294921875,0.0849609375,0.7626193761825562,0.23738062381744385,-0.5610214571933329,0.3112701177597046,0.07859624177217484,0.2091064453125,0.0780029296875,0.7283163070678711,0.2716836631298065,-0.5267184178809702,0.37302976846694946,0.09419066458940506,0.7984020810107767,0.03430303931236267,0,1,1,3,19,Attribute Recognition
25,8,5439,26924,26924,14,5425,21485,0.11212158203125,0.06219482421875,0.643207311630249,0.35679271817207336,-0.44160936283870333,0.5547087788581848,0.14006491005420685,0.09259033203125,0.058837890625,0.6114469766616821,0.3885529935359955,-0.4098490874747812,0.6354647278785706,0.16045594215393066,0.7984020810107767,0.03176027536392212,0,1,1,3,19,Attribute Recognition
25,9,5439,26924,26924,14,5425,21485,0.1893310546875,0.071044921875,0.7271448373794556,0.27285513281822205,-0.5255469481925547,0.37524178624153137,0.09474919736385345,0.1544189453125,0.08013916015625,0.6583398580551147,0.34166017174720764,-0.45674190926356906,0.5189723372459412,0.13104140758514404,0.7984020810107767,0.0688050389289856,0,1,1,3,19,Attribute Recognition
25,10,5439,26924,26924,14,5425,21485,0.283203125,0.1177978515625,0.7062404751777649,0.2937595248222351,-0.5046425561885416,0.4159482717514038,0.10502766072750092,0.2213134765625,0.1298828125,0.6301703453063965,0.3698296844959259,-0.4285723965148508,0.5868725776672363,0.1481863409280777,0.7984020810107767,0.0760701596736908,0,1,1,3,19,Attribute Recognition
25,11,5439,26924,26924,14,5425,21485,0.2095947265625,0.084228515625,0.7133361101150513,0.28666388988494873,-0.511738191125828,0.4018637239933014,0.10147128254175186,0.196044921875,0.097900390625,0.6669435501098633,0.3330564796924591,-0.4653456013183176,0.4993773400783539,0.12609365582466125,0.7984020810107767,0.046392589807510376,0,1,1,3,19,Attribute Recognition
25,12,5439,26924,26924,14,5425,21485,0.1539306640625,0.10845947265625,0.5866480469703674,0.41335195302963257,-0.38505012798114413,0.7045994997024536,0.17791259288787842,0.1353759765625,0.11627197265625,0.5379577875137329,0.4620422124862671,-0.3363598685245096,0.8588818907737732,0.21686916053295135,0.7984020810107767,0.04869025945663452,0,1,1,3,19,Attribute Recognition
25,13,5439,26924,26924,14,5425,21485,0.1614990234375,0.0714111328125,0.6933962106704712,0.3066037595272064,-0.4917983214835703,0.442176878452301,0.11165042221546173,0.1304931640625,0.08447265625,0.6070414781570435,0.39295855164527893,-0.40544352936549777,0.6473339796066284,0.16345293819904327,0.7984020810107767,0.08635479211807251,0,1,1,3,19,Attribute Recognition
25,14,5439,26924,26924,14,5425,21485,0.00592803955078125,0.0291595458984375,0.16894976794719696,0.8310502171516418,0.03264813614086515,4.918919086456299,1.2420344352722168,0.0044708251953125,0.024658203125,0.15348349511623383,0.846516489982605,0.04811440897182828,5.5153584480285645,1.3926358222961426,0.7984020810107767,0.015466272830963135,0,1,1,3,19,Attribute Recognition
25,15,5439,26924,26924,14,5425,21485,0.1165771484375,0.21044921875,0.3564763069152832,0.6435236930847168,-0.1548783879260599,1.8052356243133545,0.4558251202106476,0.0660400390625,0.2208251953125,0.2302127629518509,0.7697872519493103,-0.028614829061466396,3.3438076972961426,0.8443172574043274,0.7984020810107767,0.1262635588645935,0,1,1,3,19,Attribute Recognition
25,16,5439,26924,26924,14,5425,21485,0.051300048828125,0.1826171875,0.219308540225029,0.7806914448738098,-0.017710636136966884,3.559785842895508,0.8988520503044128,0.037994384765625,0.1375732421875,0.216408833861351,0.7835911512374878,-0.014810929773288906,3.6208834648132324,0.9142792820930481,0.7984020810107767,0.0028997063636779785,0,1,1,3,19,Attribute Recognition
25,17,5439,26924,26924,14,5425,21485,0.207275390625,0.376708984375,0.35493311285972595,0.6450669169425964,-0.15333516406818026,1.8174322843551636,0.45890480279922485,0.17919921875,0.328369140625,0.35305434465408325,0.6469456553459167,-0.15145642566485995,1.8324251174926758,0.46269047260284424,0.7984020810107767,0.0018787384033203125,0,1,1,3,19,Attribute Recognition
25,18,5439,26924,26924,14,5425,21485,0.125244140625,0.521484375,0.1936579793691635,0.8063420057296753,0.007939924718898594,4.163742542266846,1.0513521432876587,0.097412109375,0.481201171875,0.16835443675518036,0.8316455483436584,0.03324346733288175,4.939849853515625,1.247320532798767,0.7984020810107767,0.025303542613983154,0,1,1,3,19,Attribute Recognition
25,19,5439,26924,26924,14,5425,21485,0.018157958984375,0.09027099609375,0.16746412217617035,0.8325358629226685,0.03413378191189176,4.971428394317627,1.2552939653396606,0.016082763671875,0.059295654296875,0.21336032450199127,0.7866396903991699,-0.011762390611606777,3.6869070529937744,0.9309501051902771,0.7984020810107767,-0.045896172523498535,0,1,1,3,19,Attribute Recognition
25,20,5439,26924,26924,14,5425,21485,0.1141357421875,0.1259765625,0.47534316778182983,0.5246568322181702,-0.27374524879260653,1.103743314743042,0.27869710326194763,0.07806396484375,0.0780029296875,0.5001955628395081,0.49980446696281433,-0.29859761404796237,0.9992181658744812,0.2523042857646942,0.7984020810107767,-0.024852365255355835,0,1,1,3,19,Attribute Recognition
25,21,5439,26924,26924,14,5425,21485,0.07049560546875,0.16845703125,0.29501914978027344,0.7049808502197266,-0.09342123079105014,2.3896102905273438,0.6033807396888733,0.05224609375,0.1334228515625,0.281393826007843,0.718606173992157,-0.07979590701861972,2.5537383556365967,0.6448233127593994,0.7984020810107767,0.01362532377243042,0,1,1,3,19,Attribute Recognition
25,22,5439,26924,26924,14,5425,21485,0.07391357421875,0.22314453125,0.24881857633590698,0.751181423664093,-0.04722065734668368,3.0189926624298096,0.7623007893562317,0.05108642578125,0.17919921875,0.22183938324451447,0.7781606316566467,-0.02024144935412997,3.507765769958496,0.8857169151306152,0.7984020810107767,0.02697920799255371,0,1,1,3,19,Attribute Recognition
25,23,5439,26924,26924,14,5425,21485,0.33642578125,0.0687255859375,0.8303706049919128,0.16962940990924835,-0.6287726711015283,0.20428156852722168,0.051581453531980515,0.265380859375,0.072509765625,0.785404622554779,0.21459537744522095,-0.5838067035655558,0.27322906255722046,0.0689908117055893,0.7984020810107767,0.044965967535972595,0,1,1,3,19,Attribute Recognition
25,24,5439,26924,26924,14,5425,21485,0.263671875,0.2032470703125,0.5647059082984924,0.43529412150382996,-0.36310795950694674,0.7708333134651184,0.1946367472410202,0.2064208984375,0.1832275390625,0.5297619104385376,0.4702380895614624,-0.3281639914493143,0.8876404762268066,0.2241307497024536,0.7984020810107767,0.034943968057632446,0,1,1,3,19,Attribute Recognition
25,25,5439,26924,26924,14,5425,21485,0.092529296875,0.0212554931640625,0.8131956458091736,0.18680433928966522,-0.6115977417211115,0.22971636056900024,0.05800377577543259,0.047119140625,0.020782470703125,0.6939325928688049,0.30606740713119507,-0.49233467387958163,0.44106218218803406,0.11136895418167114,0.7984020810107767,0.11926306784152985,0,1,1,3,19,Attribute Recognition
25,26,5439,26924,26924,14,5425,21485,0.04266357421875,0.0601806640625,0.4148367941379547,0.5851631760597229,-0.2132389049510538,1.4105865955352783,0.3561755418777466,0.0279693603515625,0.049896240234375,0.35920047760009766,0.6407995223999023,-0.15760255861087435,1.7839607000350952,0.45045310258865356,0.7984020810107767,0.05563634634017944,0,1,1,3,19,Attribute Recognition
25,27,5439,26924,26924,14,5425,21485,0.055267333984375,0.09490966796875,0.3680146336555481,0.6319853663444519,-0.1664167146663248,1.7172832489013672,0.4336169958114624,0.04132080078125,0.07861328125,0.34452927112579346,0.6554707288742065,-0.14293135213657016,1.9025111198425293,0.48038730025291443,0.7984020810107767,0.02348536252975464,0,1,1,3,19,Attribute Recognition
26,0,5439,26924,26924,14,5425,21485,0.0268096923828125,0.034637451171875,0.4363049268722534,0.5636950731277466,-0.23470700788303012,1.2919749021530151,0.3262258768081665,0.031494140625,0.028656005859375,0.5235921144485474,0.476407915353775,-0.3219941656570017,0.9098837375640869,0.2297472059726715,0.7984020810107767,-0.08728715777397156,0,1,1,3,19,Attribute Recognition
26,1,5439,26924,26924,14,5425,21485,0.0772705078125,0.02880859375,0.7284234762191772,0.27157652378082275,-0.526825557229954,0.37282779812812805,0.09413966536521912,0.05419921875,0.0267181396484375,0.6698095202445984,0.3301904499530792,-0.4682116310576975,0.49296170473098755,0.1244736835360527,0.7984020810107767,0.05861392617225647,0,1,1,3,19,Attribute Recognition
26,2,5439,26924,26924,14,5425,21485,0.1795654296875,0.15478515625,0.5370573401451111,0.4629426896572113,-0.3354593913535654,0.8619986176490784,0.21765615046024323,0.14794921875,0.1396484375,0.5144312381744385,0.4855687618255615,-0.3128333191852152,0.9438943862915039,0.23833495378494263,0.7984020810107767,0.02262607216835022,0,1,1,3,19,Attribute Recognition
26,3,5439,26924,26924,14,5425,21485,0.337158203125,0.126220703125,0.7276080250740051,0.27239200472831726,-0.5260100762824594,0.3743664026260376,0.09452816843986511,0.269775390625,0.11181640625,0.7069737911224365,0.29302623867988586,-0.5053758423308908,0.41447964310646057,0.10465683788061142,0.7984020810107767,0.020634233951568604,0,1,1,3,19,Attribute Recognition
26,4,5439,26924,26924,14,5425,21485,0.107177734375,0.037811279296875,0.7392128109931946,0.2607871890068054,-0.5376148920039713,0.3527904450893402,0.08908018469810486,0.0885009765625,0.0360107421875,0.7107843160629272,0.28921568393707275,-0.509186397073704,0.40689656138420105,0.10274207592010498,0.7984020810107767,0.028428494930267334,0,1,1,3,19,Attribute Recognition
26,5,5439,26924,26924,14,5425,21485,0.16455078125,0.03143310546875,0.8396138548851013,0.16038617491722107,-0.6380159060935556,0.19102373719215393,0.04823382571339607,0.108154296875,0.0302581787109375,0.7813912630081177,0.21860875189304352,-0.5797933291177332,0.27976861596107483,0.07064205408096313,0.7984020810107767,0.05822257697582245,0,1,1,3,19,Attribute Recognition
26,6,5439,26924,26924,14,5425,21485,0.22705078125,0.0992431640625,0.6958473920822144,0.30415263772010803,-0.49424944329066867,0.4370967745780945,0.11036770045757294,0.1693115234375,0.11016845703125,0.6058091521263123,0.39419087767601013,-0.40421120333476657,0.6506849527359009,0.16429905593395233,0.7984020810107767,0.0900382399559021,0,1,1,3,19,Attribute Recognition
26,7,5439,26924,26924,14,5425,21485,0.2142333984375,0.1376953125,0.6087408661842346,0.391259104013443,-0.4071429769973337,0.6427350640296936,0.1622917205095291,0.2083740234375,0.160888671875,0.5642974972724915,0.43570247292518616,-0.36269960808559054,0.7721148133277893,0.1949603408575058,0.7984020810107767,0.044443368911743164,0,1,1,3,19,Attribute Recognition
26,8,5439,26924,26924,14,5425,21485,0.050445556640625,0.022705078125,0.6896120309829712,0.3103879988193512,-0.4880140821914255,0.4500907361507416,0.11364869028329849,0.04217529296875,0.0196075439453125,0.6826376914978027,0.31736230850219727,-0.48103977250857943,0.4649059474468231,0.11738954484462738,0.7984020810107767,0.006974309682846069,0,1,1,3,19,Attribute Recognition
26,9,5439,26924,26924,14,5425,21485,0.1749267578125,0.05401611328125,0.7640629410743713,0.23593708872795105,-0.5624649922828256,0.30879274010658264,0.0779707059264183,0.16845703125,0.0626220703125,0.7290015816688538,0.27099841833114624,-0.5274036626796305,0.37173911929130554,0.09386476874351501,0.7984020810107767,0.03506132960319519,0,1,1,3,19,Attribute Recognition
26,10,5439,26924,26924,14,5425,21485,0.10284423828125,0.07110595703125,0.5912280678749084,0.40877193212509155,-0.38963014888568515,0.6913946866989136,0.17457833886146545,0.1036376953125,0.07965087890625,0.5654345750808716,0.4345654249191284,-0.3638366560916483,0.768551230430603,0.19406050443649292,0.7984020810107767,0.025793492794036865,0,1,1,3,19,Attribute Recognition
26,11,5439,26924,26924,14,5425,21485,0.00865936279296875,0.01788330078125,0.32624316215515137,0.6737568378448486,-0.12464524316592807,2.0651981830596924,0.5214658379554749,0.006786346435546875,0.01355743408203125,0.33358335494995117,0.6664166450500488,-0.13198543596072787,1.9977515935897827,0.5044353008270264,0.7984020810107767,-0.007340192794799805,0,1,1,3,19,Attribute Recognition
26,12,5439,26924,26924,14,5425,21485,0.10089111328125,0.128173828125,0.4404476284980774,0.5595523715019226,-0.2388497095088541,1.2704174518585205,0.3207825720310211,0.110595703125,0.1395263671875,0.44216692447662354,0.5578330755233765,-0.24056900548740023,1.2615894079208374,0.31855347752571106,0.7984020810107767,-0.0017192959785461426,0,1,1,3,19,Attribute Recognition
26,13,5439,26924,26924,14,5425,21485,0.0002460479736328125,4.220008850097656e-05,0.8535979986190796,0.14640198647975922,-0.6520000945310175,0.17151163518428802,0.04330603405833244,0.00028824806213378906,7.301568984985352e-05,0.7978881597518921,0.2021118700504303,-0.5962902109603464,0.25330850481987,0.06395963579416275,0.7984020810107767,0.05570988357067108,0,1,1,3,19,Attribute Recognition
26,14,5439,26924,26924,14,5425,21485,0.235107421875,0.071044921875,0.7679426074028015,0.23205742239952087,-0.5663446586112558,0.302180677652359,0.07630115002393723,0.1480712890625,0.07977294921875,0.6498794555664062,0.35012054443359375,-0.44828153657718295,0.5387468934059143,0.1360345333814621,0.7984020810107767,0.11806312203407288,0,1,1,3,19,Attribute Recognition
26,15,5439,26924,26924,14,5425,21485,0.0009350776672363281,0.0002932548522949219,0.7612577676773071,0.23874223232269287,-0.5596598486880838,0.31361550092697144,0.07918800413608551,0.00010687112808227539,0.00032067298889160156,0.2499651461839676,0.7500348687171936,-0.048367212293583095,3.0005576610565186,0.7576075196266174,0.7984020810107767,0.5112926363945007,0,1,1,3,19,Attribute Recognition
26,16,5439,26924,26924,14,5425,21485,0.268310546875,0.124755859375,0.6826087236404419,0.3173913061618805,-0.4810107748488962,0.46496814489364624,0.11740527302026749,0.1707763671875,0.1427001953125,0.5447819232940674,0.4552180767059326,-0.3431840043048441,0.8355968594551086,0.21098966896533966,0.7984020810107767,0.13782677054405212,0,1,1,3,19,Attribute Recognition
26,17,5439,26924,26924,14,5425,21485,0.490966796875,0.0699462890625,0.8752992153167725,0.12470076233148575,-0.673701318679291,0.1424664407968521,0.03597302362322807,0.30712890625,0.082763671875,0.7877269983291626,0.2122730165719986,-0.5861290644387781,0.26947537064552307,0.06804299354553223,0.7984020810107767,0.08757225424051285,0,1,1,3,19,Attribute Recognition
26,18,5439,26924,26924,14,5425,21485,0.278564453125,0.148681640625,0.6520000100135803,0.3479999899864197,-0.450402091024357,0.5337423086166382,0.13477087020874023,0.1939697265625,0.1424560546875,0.5765602588653564,0.42343977093696594,-0.37496231007381076,0.7344241738319397,0.18544337153434753,0.7984020810107767,0.07543978095054626,0,1,1,3,19,Attribute Recognition
26,19,5439,26924,26924,14,5425,21485,0.046661376953125,0.02484130859375,0.6525821685791016,0.34741783142089844,-0.45098424958987826,0.5323740839958191,0.13442537188529968,0.03070068359375,0.0259857177734375,0.5415881276130676,0.45841184258461,-0.3399902384261667,0.846421480178833,0.2137228548526764,0.7984020810107767,0.11099401116371155,0,1,1,3,19,Attribute Recognition
26,20,5439,26924,26924,14,5425,21485,0.2003173828125,0.296875,0.4028971195220947,0.5971028804779053,-0.20129920053287143,1.4820231199264526,0.37421345710754395,0.151611328125,0.2509765625,0.37659186124801636,0.6234081387519836,-0.17499394225879306,1.6553945541381836,0.41798996925354004,0.7984020810107767,0.02630525827407837,0,1,1,3,19,Attribute Recognition
26,21,5439,26924,26924,14,5425,21485,0.300048828125,0.159423828125,0.653028666973114,0.3469713032245636,-0.4514307777862131,0.5313262939453125,0.1341608166694641,0.2188720703125,0.1571044921875,0.5821428298950195,0.4178571403026581,-0.3805449407081186,0.7177914381027222,0.18124358355998993,0.7984020810107767,0.07088583707809448,0,1,1,3,19,Attribute Recognition
26,22,5439,26924,26924,14,5425,21485,0.1063232421875,0.048583984375,0.6863672137260437,0.3136327862739563,-0.4847692947368204,0.4569460451602936,0.11537966132164001,0.08233642578125,0.064453125,0.5609147548675537,0.4390852451324463,-0.3593168358783304,0.7828021049499512,0.19765888154506683,0.7984020810107767,0.12545245885849,0,1,1,3,19,Attribute Recognition
26,23,5439,26924,26924,14,5425,21485,0.1414794921875,0.11260986328125,0.5568100214004517,0.4431900084018707,-0.35521207260890597,0.7959447503089905,0.20097742974758148,0.111083984375,0.08294677734375,0.5725070834159851,0.4274929165840149,-0.3709091644267618,0.7467032670974731,0.1885438710451126,0.7984020810107767,-0.015697091817855835,0,1,1,3,19,Attribute Recognition
26,24,5439,26924,26924,14,5425,21485,0.145751953125,0.298828125,0.3278418481349945,0.6721581816673279,-0.12624389934344882,2.0502512454986572,0.517691969871521,0.1368408203125,0.3046875,0.3099253475666046,0.690074622631073,-0.1083274583797037,2.226583480834961,0.5622161030769348,0.7984020810107767,0.017916440963745117,0,1,1,3,19,Attribute Recognition
26,25,5439,26924,26924,14,5425,21485,0.11236572265625,0.1817626953125,0.3820294737815857,0.6179705262184143,-0.1804315547923624,1.6175991296768188,0.4084465801715851,0.08734130859375,0.2396240234375,0.267127126455307,0.7328729033470154,-0.06552917766376132,2.7435359954833984,0.6927475333213806,0.7984020810107767,0.11490237712860107,0,1,1,3,19,Attribute Recognition
26,26,5439,26924,26924,14,5425,21485,0.1409912109375,0.4755859375,0.22866758704185486,0.7713323831558228,-0.027069697854953945,3.3731601238250732,0.8517287969589233,0.12225341796875,0.3828125,0.24205438792705536,0.7579455971717834,-0.04045648383899325,3.131303071975708,0.7906594276428223,0.7984020810107767,-0.013386785984039307,0,1,1,3,19,Attribute Recognition
26,27,5439,26924,26924,14,5425,21485,0.177001953125,0.129638671875,0.5772293210029602,0.4227707087993622,-0.3756313722114145,0.7324137687683105,0.18493574857711792,0.137939453125,0.09783935546875,0.5850375294685364,0.4149624705314636,-0.3834396104793131,0.7092920541763306,0.17909745872020721,0.7984020810107767,-0.00780823826789856,0,1,1,3,19,Attribute Recognition
27,0,5439,26924,26924,14,5425,21485,0.032745361328125,0.0440673828125,0.42630115151405334,0.5736988186836243,-0.22470326232715243,1.3457595109939575,0.33980658650398254,0.025054931640625,0.0482177734375,0.34194085001945496,0.6580591201782227,-0.14034296083255404,1.9244823455810547,0.4859350323677063,0.7984020810107767,0.08436030149459839,0,1,1,3,19,Attribute Recognition
27,1,5439,26924,26924,14,5425,21485,0.1558837890625,0.0877685546875,0.6397795677185059,0.36022043228149414,-0.43818164872928256,0.5630383491516113,0.14216814935207367,0.1434326171875,0.09246826171875,0.6080207228660583,0.39197930693626404,-0.40642277407451266,0.6446808576583862,0.16278302669525146,0.7984020810107767,0.0317588746547699,0,1,1,3,19,Attribute Recognition
27,2,5439,26924,26924,14,5425,21485,0.025604248046875,0.0206451416015625,0.5536126494407654,0.44638732075691223,-0.35201476025386447,0.8063170313835144,0.20359641313552856,0.0207672119140625,0.01947021484375,0.5161167979240417,0.48388320207595825,-0.31451887893481845,0.937545895576477,0.23673191666603088,0.7984020810107767,0.03749588131904602,0,1,1,3,19,Attribute Recognition
27,3,5439,26924,26924,14,5425,21485,0.0716552734375,0.038909912109375,0.6480817198753357,0.3519183099269867,-0.44648377108379,0.5430153608322144,0.1371123045682907,0.058319091796875,0.044097900390625,0.5694279074668884,0.43057212233543396,-0.36782995867534274,0.756148636341095,0.19092881679534912,0.7984020810107767,0.07865381240844727,0,1,1,3,19,Attribute Recognition
27,4,5439,26924,26924,14,5425,21485,0.27197265625,0.16650390625,0.6202672719955444,0.37973272800445557,-0.41866935300632113,0.6122082471847534,0.1545836478471756,0.251220703125,0.179931640625,0.5826727151870728,0.41732728481292725,-0.38107479619784945,0.7162293195724487,0.18084916472434998,0.7984020810107767,0.03759455680847168,0,1,1,3,19,Attribute Recognition
27,5,5439,26924,26924,14,5425,21485,0.2379150390625,0.11077880859375,0.6823035478591919,0.3176964819431305,-0.4807055990676462,0.4656234085559845,0.11757072061300278,0.2249755859375,0.132080078125,0.6300854682922363,0.36991453170776367,-0.428487549303013,0.5870862603187561,0.14824031293392181,0.7984020810107767,0.05221804976463318,0,1,1,3,19,Attribute Recognition
27,6,5439,26924,26924,14,5425,21485,0.2890625,0.160888671875,0.64243084192276,0.3575691878795624,-0.4408328931312143,0.556587815284729,0.14053939282894135,0.249755859375,0.1829833984375,0.5771509408950806,0.4228490889072418,-0.3755529921035349,0.7326490879058838,0.1849951595067978,0.7984020810107767,0.06527990102767944,0,1,1,3,19,Attribute Recognition
27,7,5439,26924,26924,14,5425,21485,0.053436279296875,0.0491943359375,0.5206660628318787,0.47933393716812134,-0.31906814384265536,0.9206168055534363,0.23245730996131897,0.0185394287109375,0.021575927734375,0.462152898311615,0.537847101688385,-0.2605549793223917,1.1637860536575317,0.2938579022884369,0.7984020810107767,0.05851316452026367,0,1,1,3,19,Attribute Recognition
27,8,5439,26924,26924,14,5425,21485,0.1900634765625,0.50830078125,0.272155225276947,0.727844774723053,-0.07055730628772372,2.6743738651275635,0.6752840280532837,0.1649169921875,0.365966796875,0.310646116733551,0.689353883266449,-0.10904819774432772,2.2190968990325928,0.5603258013725281,0.7984020810107767,-0.038490891456604004,0,1,1,3,19,Attribute Recognition
27,9,5439,26924,26924,14,5425,21485,0.35888671875,0.330810546875,0.5203539729118347,0.4796460270881653,-0.3187560539226114,0.9217687249183655,0.23274821043014526,0.28173828125,0.301513671875,0.4830473065376282,0.5169526934623718,-0.2814493875484049,1.070190668106079,0.27022498846054077,0.7984020810107767,0.03730666637420654,0,1,1,3,19,Attribute Recognition
27,10,5439,26924,26924,14,5425,21485,,,,,,,,,,,,,,,0.7984020810107767,,0,1,1,3,19,Attribute Recognition
27,11,5439,26924,26924,14,5425,21485,0.0009908676147460938,0.0015316009521484375,0.3928166329860687,0.6071833372116089,-0.1912187437991678,1.5457170009613037,0.3902941346168518,0.0005774497985839844,0.0012674331665039062,0.31300076842308044,0.6869992017745972,-0.11140287923617953,2.194880247116089,0.5542058944702148,0.7984020810107767,0.07981586456298828,0,1,1,3,19,Attribute Recognition
27,12,5439,26924,26924,14,5425,21485,3.3795833587646484e-05,6.502866744995117e-05,0.3419782817363739,0.6580216884613037,-0.140380392549473,1.9241622686386108,0.4857763350009918,3.266334533691406e-05,3.0040740966796875e-05,0.5209125280380249,0.4790874421596527,-0.319314638851124,0.9197080135345459,0.2321893274784088,0.7984020810107767,-0.178934246301651,0,1,1,3,19,Attribute Recognition
27,13,5439,26924,26924,14,5425,21485,,,,,,,,,,,,,,,0.7984020810107767,,0,1,1,3,19,Attribute Recognition
27,14,5439,26924,26924,14,5425,21485,0.1842041015625,0.046661376953125,0.797885000705719,0.202114999294281,-0.5962870817164957,0.25331345200538635,0.06396207958459854,0.1982421875,0.054168701171875,0.7853947281837463,0.21460524201393127,-0.5837968389968454,0.27324506640434265,0.06899485737085342,0.7984020810107767,0.012490242719650269,0,1,1,3,19,Attribute Recognition
27,15,5439,26924,26924,14,5425,21485,0.171630859375,0.061859130859375,0.7350673079490662,0.26493269205093384,-0.5334693889598429,0.3604196310043335,0.09100658446550369,0.1488037109375,0.06646728515625,0.6912389993667603,0.30876100063323975,-0.48964108037753695,0.4466775953769684,0.11278686672449112,0.7984020810107767,0.04382830858230591,0,1,1,3,19,Attribute Recognition
27,16,5439,26924,26924,14,5425,21485,0.232177734375,0.160888671875,0.5906832218170166,0.4093167781829834,-0.3890853028277933,0.6929547786712646,0.1749722957611084,0.213134765625,0.17822265625,0.5446038842201233,0.4553961455821991,-0.3430059354285776,0.836197018623352,0.2111411988735199,0.7984020810107767,0.0460793673992157,0,1,1,3,19,Attribute Recognition
27,17,5439,26924,26924,14,5425,21485,0.2425537109375,0.118896484375,0.6710571050643921,0.3289429247379303,-0.4694591562728464,0.4901862144470215,0.12377287447452545,0.2049560546875,0.1297607421875,0.6123267412185669,0.3876732289791107,-0.410728852031666,0.6331149339675903,0.15986262261867523,0.7984020810107767,0.05873030424118042,0,1,1,3,19,Attribute Recognition
27,18,5439,26924,26924,14,5425,21485,0.297119140625,0.128173828125,0.6986222863197327,0.30137771368026733,-0.49702436733050936,0.43138864636421204,0.10892638564109802,0.2294921875,0.1485595703125,0.6070390939712524,0.39296093583106995,-0.40544114517970675,0.6473404169082642,0.1634545922279358,0.7984020810107767,0.09158322215080261,0,1,1,3,19,Attribute Recognition
27,19,5439,26924,26924,14,5425,21485,0.173583984375,0.07293701171875,0.7041347026824951,0.29586532711982727,-0.5025367538909494,0.42018285393714905,0.10609689354896545,0.1644287109375,0.0916748046875,0.6420400142669678,0.35795995593070984,-0.44044212508006686,0.5575352907180786,0.14077861607074738,0.7984020810107767,0.06209462881088257,0,1,1,3,19,Attribute Recognition
27,20,5439,26924,26924,14,5425,21485,0.032470703125,0.0142059326171875,0.695652186870575,0.30434781312942505,-0.49405426788135165,0.4375,0.11046949774026871,0.028411865234375,0.01395416259765625,0.6706284880638123,0.32937151193618774,-0.46903056907458895,0.4911385476589203,0.12401331961154938,0.7984020810107767,0.025023698806762695,0,1,1,3,19,Attribute Recognition
27,21,5439,26924,26924,14,5425,21485,0.17333984375,0.087158203125,0.6654170751571655,0.33458295464515686,-0.46381912636561984,0.502816915512085,0.12696215510368347,0.1387939453125,0.0814208984375,0.6302660703659058,0.36973392963409424,-0.42866815137668246,0.5866314768791199,0.14812545478343964,0.7984020810107767,0.03515097498893738,0,1,1,3,19,Attribute Recognition
27,22,5439,26924,26924,14,5425,21485,0.07928466796875,0.057342529296875,0.5802993178367615,0.4197006821632385,-0.3787013988475382,0.7232486605644226,0.1826215386390686,0.06298828125,0.054443359375,0.5363825559616089,0.4636174738407135,-0.3347846071700632,0.8643410801887512,0.21824762225151062,0.7984020810107767,0.043916791677474976,0,1,1,3,19,Attribute Recognition
